DIRECTORIO,SECUENCIA_P,SECUENCIA_ENCUESTA,P3050,P3051,P639,P3052,CLASE_TE,COD_DEPTO,AREA,F_EXP
7706669,1,1,1,2,5,1,1,17,17,16.4836559570207
7706670,1,2,1,2,2,1,1,17,17,16.4836559570207
7706681,1,1,1,4,5,1,1,17,17,14.4386669427208
7706682,1,2,1,2,5,1,1,17,17,21.3908028971553
7706695,1,1,1,4,1,2,1,18,18,5.39026564123706
7706697,1,1,1,5,1,3,1,18,18,6.86100173468057
7706698,1,2,2,2,4,2,1,18,18,15.4062622381598
7706700,1,1,2,2,2,3,1,18,18,5.59001726039773
7706714,1,1,1,2,4,1,1,18,18,6.11739195114999
7706714,1,2,1,1,5,1,1,18,18,6.11739195114999
7706720,1,1,1,1,5,1,1,18,18,6.55066813230207
7706720,1,4,2,2,3,2,1,18,18,6.55066813230207
7706721,1,1,1,2,4,1,1,18,18,4.17413466732271
7706724,1,2,1,5,3,2,1,18,18,5.27485926557717
7706731,1,2,1,4,1,2,1,18,18,8.65642984919432
7706740,1,1,2,2,5,2,1,18,18,6.5690406025469
7706741,1,2,1,5,2,1,1,18,18,8.42381493368523
7706742,1,2,1,5,1,1,1,18,18,8.34623684750796
7706745,1,2,2,2,5,3,1,18,18,8.52797761205947
7706751,1,2,1,2,4,1,1,18,18,11.7669660173677
7706752,1,1,1,2,3,1,1,18,18,5.71324370046825
7706754,1,1,2,2,5,3,1,18,18,8.08539846185559
7706760,1,1,1,1,5,1,1,18,18,7.6030562529478
7706763,1,1,1,2,4,3,1,18,18,8.50834637854445
7706766,1,1,1,5,5,1,1,18,18,6.1555532064714
7706769,1,2,2,1,2,4,1,18,18,8.72715793304962
7706772,1,1,1,2,4,1,1,18,18,8.72018983656985
7706774,1,1,1,1,3,6,1,18,18,9.56086187720239
7706783,1,1,1,5,5,1,1,18,18,5.69309179170603
7706823,1,1,1,5,5,1,1,19,19,12.5987735073055
7706831,1,1,1,1,5,6,1,20,20,20.363880235642
7706832,1,2,1,2,3,3,1,20,20,9.76301933067493
7706833,1,2,1,1,5,1,1,20,20,19.9190769352936
7706835,1,2,1,2,5,3,1,20,20,24.5152995684799
7706836,1,1,1,1,1,1,1,20,20,14.7608338610805
7706853,1,2,1,1,4,1,1,20,20,36.7366992682354
7706855,1,1,3,5,4,1,1,20,20,31.2642380764969
7706864,1,1,1,5,4,3,1,20,20,21.4845410841143
7706864,1,2,1,1,4,1,1,20,20,21.4845410841143
7706865,1,1,1,5,5,2,1,20,20,12.1221130474637
7706866,1,1,2,2,5,1,1,20,20,14.6073230858819
7706866,1,3,1,2,4,1,1,20,20,14.6073230858819
7706868,1,1,1,1,3,1,1,20,20,18.2764733713701
7706873,1,1,1,3,5,1,1,20,20,23.5156562666695
7706877,1,3,1,1,1,3,1,20,20,19.6139296010653
7706877,1,5,1,1,2,6,1,20,20,19.6139296010653
7706885,1,1,1,1,5,1,1,20,20,23.9496565017944
7706891,1,2,1,2,2,1,1,20,20,41.8022431673546
7706892,1,1,1,6,2,1,1,20,20,30.9205030617239
7706895,1,2,4,1,1,,1,20,20,35.5421047354568
7706903,1,2,1,1,2,1,1,23,23,38.9526696731676
7706903,3,1,1,1,2,1,1,23,23,38.9526696731676
7706903,4,1,1,1,5,1,1,23,23,38.9526696731676
7706903,4,2,1,1,5,1,1,23,23,38.9526696731676
7706903,4,4,1,2,5,4,1,23,23,38.9526696731676
7706903,4,6,1,1,1,6,1,23,23,38.9526696731676
7706907,1,1,1,5,5,1,1,23,23,25.7851343735866
7706909,1,1,1,1,4,1,1,23,23,26.5489583453511
7706912,1,1,1,2,3,1,1,23,23,9.75215252731608
7706912,1,3,1,2,4,1,1,23,23,9.75215252731608
7706916,1,1,1,2,3,1,1,23,23,39.6418898495587
7706917,1,1,1,5,5,1,1,23,23,13.2952413497836
7706919,1,1,1,1,2,1,1,23,23,19.9629697147587
7706922,1,3,1,1,1,1,1,23,23,12.513084236318
7706924,1,1,1,2,2,1,1,23,23,30.1078469119696
7706924,1,2,1,5,1,1,1,23,23,30.1078469119696
7706930,1,2,2,5,4,2,1,23,23,31.9844653813565
7706932,1,2,1,2,1,1,1,23,23,16.3649193565483
7706936,1,1,1,2,5,1,1,23,23,21.9568577697859
7706937,1,3,2,2,2,2,1,23,23,17.9654736136459
7706940,1,2,1,2,1,1,1,23,23,8.93947315003974
7706940,1,4,1,5,4,1,1,23,23,8.93947315003974
7706944,1,1,1,5,4,1,1,23,23,34.1071154094485
7706955,1,1,1,1,4,1,1,25,"",212.700885090322
7706965,1,1,1,1,5,1,1,25,"",103.457366666969
7706988,1,1,1,1,4,1,1,27,27,6.69426746454228
7706993,1,1,1,2,2,1,1,27,27,6.34988435666406
7707026,1,1,2,2,5,1,1,27,27,5.8032451991222
7707056,1,1,2,2,2,1,1,41,41,25.9190571920752
7707058,1,1,1,5,5,1,1,41,41,30.5286783969831
7707060,1,2,1,2,4,1,1,41,41,21.9140788502359
7707066,1,2,1,3,4,1,1,41,41,21.2790460943783
7707084,1,2,1,1,3,2,1,41,41,9.5149229661661
7707110,1,1,1,1,4,6,1,44,44,12.6583755679137
7707117,1,1,1,1,4,6,1,44,44,10.4733738272217
7707126,1,1,2,6,5,1,1,44,44,11.1291694246074
7707127,1,1,1,5,5,1,1,44,44,5.5799072466886
7707131,1,1,2,2,4,1,1,44,44,8.47310949707486
7707131,1,2,2,2,4,3,1,44,44,8.47310949707486
7707135,1,1,1,5,5,1,1,44,44,9.42612667714589
7707136,1,2,1,2,5,1,1,44,44,7.44867959796949
7707139,1,1,1,5,5,1,1,44,44,14.0247335201738
7707140,1,2,3,2,5,1,1,44,44,6.17368985244511
7707142,1,2,3,2,1,1,1,44,44,7.4009689160405
7707144,1,1,1,2,2,1,1,44,44,12.3719523709886
7707145,1,1,1,5,5,1,1,44,44,15.936517476413
7707148,1,1,1,2,4,1,1,44,44,8.13039611792926
7707150,1,2,1,2,5,1,1,44,44,6.27694814645177
7707152,1,1,1,1,1,6,1,44,44,7.30812415556755
7707154,1,1,1,2,3,1,1,44,44,7.17143286438584
7707161,1,1,3,2,5,1,1,44,44,5.64873966471657
7707167,1,1,1,2,4,1,1,44,44,13.0389688443379
7707216,1,1,1,1,3,1,1,47,47,14.3916147922768
7707222,1,2,1,1,4,1,1,47,47,20.2055275022989
7707225,1,1,1,2,4,1,1,47,47,17.9950568536565
7707243,1,1,1,5,4,1,1,47,47,11.6281057599468
7707243,1,2,1,5,4,1,1,47,47,11.6281057599468
7707243,1,3,1,5,3,6,1,47,47,11.6281057599468
7707245,1,2,1,5,5,2,1,47,47,9.59516639188252
7707251,1,1,1,1,4,1,1,47,47,18.0454565247327
7707261,1,2,1,5,5,1,1,47,47,17.3214570976877
7707264,1,1,1,5,5,1,1,47,47,18.2110116270252
7707264,1,2,1,5,4,1,1,47,47,18.2110116270252
7707265,1,1,1,1,3,1,1,47,47,19.1112736618199
7707284,1,1,1,1,4,1,1,50,50,28.2648096526787
7707284,1,4,2,4,3,2,1,50,50,28.2648096526787
7707285,1,1,1,5,5,1,1,50,50,23.6142432018493
7707286,1,2,4,4,1,,1,50,50,19.6729070900662
7707289,1,2,1,5,4,6,1,50,50,21.5897141375418
7707292,1,2,1,1,5,2,1,50,50,26.116280796418
7707296,1,1,1,2,4,3,1,50,50,24.655619421308
7707300,1,1,1,1,5,2,1,50,50,28.1440584328724
7707303,1,3,5,3,2,,1,50,50,16.7116589755904
7707315,1,2,1,1,5,4,1,50,50,16.2085364557552
7707315,1,3,1,1,5,4,1,50,50,16.2085364557552
7707318,1,1,1,1,3,8,1,50,50,16.5009246491484
7707324,1,2,1,2,4,3,1,50,50,27.0521419477016
7707328,1,2,1,2,5,1,1,50,50,21.9188112475464
7707342,1,2,1,2,1,1,1,50,50,15.525591314285
7707354,1,1,1,5,5,3,1,52,52,18.4697242084021
7707355,1,1,2,2,5,1,1,52,52,8.13604091482464
7707361,1,1,1,5,5,1,1,52,52,17.5370821156905
7707363,1,1,4,1,2,,1,52,52,13.2251011200919
7707364,1,1,3,2,5,1,1,52,52,13.5005094185492
7707371,1,1,1,2,5,5,1,52,52,11.4836205075652
7707371,1,2,1,6,5,2,1,52,52,11.4836205075652
7707373,1,1,1,1,5,1,1,52,52,7.27290711757101
7707373,1,2,1,2,1,1,1,52,52,7.27290711757101
7707377,1,2,1,2,2,2,1,52,52,12.2428924540551
7707380,1,3,1,2,3,2,1,52,52,10.0286239819736
7707381,1,2,1,2,5,3,1,52,52,14.6025229678334
7707383,1,1,1,2,1,1,1,52,52,11.8493632579377
7707384,1,1,2,2,4,2,1,52,52,12.2585078642389
7707388,1,2,1,4,4,2,1,52,52,16.8476664531688
7707390,1,1,1,2,2,1,1,52,52,12.2295585859904
7707390,1,2,1,5,4,1,1,52,52,12.2295585859904
7707395,1,2,1,5,3,1,1,52,52,11.3932328534968
7707396,1,1,2,2,4,3,1,52,52,11.8944052137848
7707403,1,1,1,5,5,1,1,52,52,10.4227916808085
7707418,1,1,3,2,5,1,1,52,52,17.2238572783798
7707434,1,1,1,4,3,1,1,54,54,48.2338693301945
7707437,1,1,1,4,2,1,1,54,54,202.582251186817
7707447,1,1,1,3,5,1,1,54,54,34.8157586452166
7707450,1,1,1,2,5,2,1,54,54,54.4830037321333
7707452,1,1,1,5,5,1,1,54,54,50.3208353299842
7707464,1,2,1,4,1,1,1,54,54,34.7645155846553
7707473,1,1,1,2,5,1,1,63,63,27.0855058101858
7707482,2,1,1,5,5,3,1,63,63,23.5515295271324
7707484,1,2,1,4,2,1,1,63,63,20.9340553181018
7707494,1,1,2,2,5,1,1,63,63,13.8263486234656
7707512,1,2,1,2,3,1,1,63,63,15.1724678678616
7707526,1,2,1,4,5,1,1,63,63,11.95463639195
7707531,1,1,1,3,5,1,1,63,63,11.0522710367208
7707541,1,1,1,1,4,6,1,66,66,17.0338967299301
7707553,1,3,1,1,3,1,1,66,66,18.2316350365238
7707561,1,1,1,2,4,1,1,66,66,21.4422294422878
7707585,1,1,1,6,5,6,1,66,66,17.7806161242979
7707596,1,1,1,4,3,1,1,66,66,19.9139173873533
7707601,1,1,1,2,4,2,1,68,68,26.1915512442565
7707602,1,3,1,7,4,1,1,68,68,19.8696267823374
7707604,1,1,1,1,2,1,1,68,68,23.2568361458149
7707604,3,1,1,5,3,1,1,68,68,23.2568361458149
7707605,1,2,1,4,5,1,1,68,68,101.110456159216
7707620,1,1,1,2,5,1,1,70,70,16.7535997885125
7707626,1,2,1,5,5,6,1,70,70,9.0395381998089
7707628,1,1,2,5,4,1,1,70,70,12.6998578255084
7707630,1,1,1,4,1,1,1,70,70,9.48240877970505
7707634,1,1,1,4,1,1,1,70,70,9.2715845672562
7707636,1,2,1,2,3,6,1,70,70,10.8028716844417
7707637,1,5,1,2,5,1,1,70,70,15.3603263375365
7707642,1,1,1,1,4,3,1,70,70,9.71932777929996
7707643,1,2,1,4,4,6,1,70,70,10.4278398555185
7707645,1,1,1,2,5,1,1,70,70,11.8337386582038
7707649,1,1,1,1,5,3,1,70,70,15.3993221710604
7707650,1,1,1,2,5,1,1,70,70,10.9866246243043
7707654,1,1,1,5,5,3,1,70,70,11.0102769672811
7707658,1,1,1,4,3,2,1,70,70,7.15683374062858
7707661,1,2,1,2,5,1,1,70,70,8.69884621705617
7707662,1,3,1,5,5,1,1,70,70,13.7533507888601
7707665,1,1,1,4,3,1,1,70,70,7.23835050651389
7707666,1,1,1,1,5,1,1,70,70,12.5215049775559
7707667,1,1,1,2,5,1,1,70,70,13.9883657208131
7707669,1,2,1,1,2,3,1,70,70,19.4381813089926
7707671,1,2,1,2,5,1,1,70,70,10.1145561403344
7707680,1,1,1,1,2,1,1,70,70,13.9993837918731
7707681,1,2,1,4,2,1,1,70,70,13.5094856407118
7707692,1,1,1,1,2,4,1,70,70,10.1456235473675
7707694,1,1,1,4,5,1,1,70,70,13.4926473563901
7707695,1,2,1,2,4,6,1,70,70,12.3964390027135
7707700,1,1,1,1,4,6,1,70,70,11.7156382821125
7707707,1,1,1,2,4,1,1,70,70,10.9342437517125
7707709,1,2,1,4,4,1,1,70,70,13.6158671440068
7707715,1,1,1,5,5,1,1,70,70,8.41755061483723
7707716,1,2,1,2,2,3,1,70,70,11.4298720429575
7707725,1,1,1,2,5,1,1,73,73,26.4619673498376
7707734,1,1,5,2,5,,1,73,73,20.7411458181304
7707741,1,1,1,5,5,1,1,73,73,62.6547419088477
7707777,1,1,5,1,4,,1,73,73,38.7993921562839
7707781,1,1,1,4,1,2,1,73,73,25.8704181369947
7707801,1,1,5,2,5,,1,73,73,31.7747954842306
7707803,1,1,1,1,5,2,1,73,73,41.7412482467726
7707814,1,1,1,2,2,1,1,73,73,16.6664881198336
7707819,1,1,1,1,3,3,1,76,"",55.6147268093447
7707819,1,2,1,2,3,1,1,76,"",55.6147268093447
7707841,1,3,1,5,2,1,1,76,76,63.8522420654998
7707842,1,2,1,4,3,1,1,76,76,92.0559984168397
7707842,1,4,1,4,1,1,1,76,76,92.0559984168397
7707851,1,1,1,3,5,6,1,76,76,71.4713941874269
7707855,1,1,1,2,4,2,1,76,76,82.3788033536309
7707868,1,1,1,1,4,1,1,76,76,16.2566373721647
7707876,1,1,1,2,5,1,1,76,76,63.5301281666017
7707890,1,1,1,5,5,1,1,76,76,14.4433104791729
7707894,1,3,1,4,3,2,1,76,76,72.9073408489616
7707900,1,2,1,1,4,1,1,76,76,61.643142345324
7707901,1,1,1,2,5,1,1,76,76,139.387700654446
7707907,1,1,1,1,3,1,1,76,76,110.276512700091
7707909,1,2,1,1,1,1,1,76,76,189.709460148859
7707912,1,2,1,4,1,1,1,76,76,14.4105319914742
7707913,1,1,1,1,1,1,1,76,76,14.4433104791729
7707915,1,1,1,4,2,1,1,76,76,73.0096864132758
7708031,1,2,3,2,4,2,1,08,"",261.371020573137
7708041,1,2,1,1,3,1,1,08,"",254.053261165915
7708051,1,1,1,2,5,1,1,08,"",147.84414608158
7708057,1,1,1,1,3,4,1,08,"",235.126222117157
7708058,1,1,1,1,4,6,1,08,"",259.001484763735
7708064,1,1,2,5,5,2,1,13,"",211.258526039352
7708065,1,2,1,5,5,2,1,13,"",190.232417960562
7708066,1,1,2,1,5,2,1,13,"",103.99023648543
7708067,1,2,1,2,2,2,1,13,"",199.268739092694
7708069,1,1,2,3,5,1,1,13,"",144.6709153002
7708069,1,3,2,3,5,1,1,13,"",144.6709153002
7708070,1,1,1,1,1,4,1,13,"",167.965321394847
7708070,1,2,1,3,5,1,1,13,"",167.965321394847
7708081,1,4,2,1,5,6,2,13,"",122.903361408953
7708086,1,1,1,1,4,6,1,44,"",57.7960789884425
7708091,1,1,1,1,5,6,2,44,"",76.8764242762313
7708105,1,1,2,1,5,1,2,44,"",93.7374944573945
7708106,1,1,2,1,5,1,2,44,"",89.6853255907935
7708120,1,1,1,1,2,4,1,44,"",62.8693972042353
7708122,1,2,1,1,2,1,1,44,"",61.0812635221895
7708123,1,1,1,1,4,1,1,44,"",58.5506761162881
7708134,1,1,2,1,2,1,1,44,"",75.6940962194774
7708135,1,1,1,1,2,1,1,44,"",76.9907218486101
7708141,1,1,1,1,5,1,2,47,"",110.674001005102
7708177,1,1,2,1,5,1,1,63,"",15.7199330248181
7708178,1,1,1,4,1,1,1,63,"",43.5846359573351
7708179,1,1,2,2,5,1,1,63,"",18.9513918424676
7708180,1,1,3,2,2,3,1,63,"",27.9167719518459
7708182,1,1,1,2,5,8,1,63,"",21.5122875726538
7708184,1,1,1,2,5,8,1,63,"",21.5122875726538
7708185,1,1,1,1,3,1,1,63,"",34.2829469086519
7708221,1,1,2,3,5,1,2,27,"",67.8385863242748
7708224,1,2,2,3,5,1,2,27,"",40.2104749179663
7708258,1,1,2,1,5,1,2,27,"",82.1101191897045
7708260,1,1,1,2,5,2,1,27,"",18.7426004505228
7708260,1,2,2,6,5,1,1,27,"",18.7426004505228
7708261,1,2,2,6,5,2,1,27,"",21.9252489135494
7708268,1,2,1,3,5,3,1,27,"",23.7151916389633
7708269,1,1,1,1,5,1,1,27,"",21.9252489135494
7708271,1,1,2,3,5,1,1,27,"",22.7738933113143
7708281,1,1,1,2,5,1,1,27,"",32.8878733703241
7708281,1,2,3,2,2,2,1,27,"",32.8878733703241
7708284,1,1,3,1,5,1,2,27,"",72.9968106667639
7708289,1,2,2,6,4,2,2,27,"",58.327349861761
7708295,1,2,1,1,5,1,1,27,"",51.5872018879918
7708299,1,1,1,1,5,6,1,27,"",33.6961228498022
7708307,1,2,2,1,1,1,1,27,"",30.8592747669726
7708307,1,3,1,1,5,1,1,27,"",30.8592747669726
7708311,1,1,1,2,2,4,1,27,"",38.6252679184804
7708311,1,2,3,4,2,2,1,27,"",38.6252679184804
7708312,1,1,2,3,5,1,1,27,"",49.0592535739367
7708313,1,1,1,1,2,6,1,27,"",42.1397352646623
7708324,1,1,1,2,5,1,1,27,"",42.6636792255488
7708325,1,1,1,6,3,1,1,27,"",54.1997541335793
7708325,1,2,3,1,2,1,1,27,"",54.1997541335793
7708336,1,1,1,1,5,1,1,27,"",72.9366995955024
7708339,1,1,1,2,2,1,2,27,"",101.204408412623
7708341,1,1,1,1,5,1,2,27,"",111.389413659607
7708341,1,2,2,3,5,1,2,27,"",111.389413659607
7708346,1,2,1,3,5,1,2,27,"",111.389413659607
7708370,1,1,1,1,5,1,1,05,05,116.373553610701
7708373,1,2,1,1,5,6,1,05,05,107.653988675402
7708375,1,1,1,1,4,1,1,05,05,123.360884622358
7708380,1,2,1,5,3,1,1,05,05,338.686487638395
7708387,1,1,1,1,2,6,1,05,05,66.5235269617818
7708390,1,2,1,5,5,6,1,05,05,60.0026773532001
7708392,1,1,1,5,4,6,1,05,05,83.914858132472
7708392,1,2,1,2,5,1,1,05,05,83.914858132472
7708394,1,1,1,5,2,1,1,05,05,274.81173687039
7708395,1,1,1,1,5,1,1,05,05,139.970076854259
7708397,1,2,4,4,3,,1,05,05,483.875007236329
7708398,1,1,1,2,4,1,1,05,05,526.246240712542
7708398,1,2,1,2,5,1,1,05,05,526.246240712542
7708398,1,3,1,2,2,1,1,05,05,526.246240712542
7708399,1,1,1,2,4,1,1,05,05,567.979933179923
7708402,1,1,1,1,4,3,1,05,05,73.6175943945481
7708405,1,2,1,5,5,6,1,05,05,82.8327341527576
7708407,1,1,1,1,5,1,1,05,05,102.061514372897
7708418,1,1,1,4,3,1,1,11,11,283.099072060479
7708425,1,1,1,1,3,1,1,13,13,40.0402598920669
7708426,1,2,1,1,2,1,1,13,13,46.6125129333801
7708428,1,1,2,2,2,3,1,13,13,43.0374521195876
7708429,1,1,1,1,4,1,1,13,13,36.0736605493976
7708429,1,4,1,1,3,1,1,13,13,36.0736605493976
7708430,1,2,1,1,2,6,1,13,13,45.9981271658702
7708431,1,1,1,1,5,1,1,13,13,35.4989896189112
7708437,1,1,1,2,1,1,1,13,13,22.7519016257899
7708438,1,1,1,1,2,6,1,13,13,21.9086907927512
7708439,1,2,1,2,3,4,1,13,13,18.1508698660189
7708440,1,4,1,1,3,4,1,13,13,20.457435183558
7708445,1,1,1,1,3,6,1,13,13,27.1200075248757
7708448,1,2,1,1,1,1,1,13,13,11.268052748547
7708449,1,1,1,2,2,1,1,13,13,29.825092275213
7708452,1,1,1,2,4,1,1,13,13,18.8020918129339
7708452,1,2,1,2,4,1,1,13,13,18.8020918129339
7708453,1,1,1,3,3,1,1,13,13,42.980264736045
7708456,1,1,1,2,5,1,1,13,13,47.3110075584192
7708458,1,1,1,5,5,1,1,13,13,40.6779491499145
7708459,1,3,1,1,5,1,1,13,13,30.4237728666036
7708460,1,1,1,2,5,1,1,13,13,63.5812422627884
7708460,1,2,1,4,1,1,1,13,13,63.5812422627884
7708462,1,1,1,2,5,1,1,13,13,56.6696274892338
7708467,2,1,1,2,5,1,1,13,13,57.3544449529908
7708468,1,2,1,2,5,1,1,13,13,50.3489205084326
7708469,1,1,1,1,5,1,1,13,13,20.6580967056695
7708474,1,3,1,1,4,6,1,13,13,24.0385365859584
7708475,1,1,1,2,5,1,1,13,13,22.9613249722002
7708479,1,1,1,2,5,1,1,13,13,21.6385921603531
7708480,1,1,1,5,5,2,1,13,13,29.1048898675005
7708489,1,1,1,1,5,1,1,17,17,17.1467391538604
7708490,1,4,1,4,5,1,1,17,17,11.1899186058753
7708494,1,2,1,3,5,1,1,17,17,27.9369628462959
7708497,1,1,2,2,3,1,1,17,17,10.4637101885423
7708499,1,1,1,1,5,6,1,17,17,12.9230533103847
7708499,1,2,1,4,4,1,1,17,17,12.9230533103847
7708504,1,3,1,5,3,1,1,17,17,26.5815218763112
7708506,1,1,1,2,4,1,1,17,17,13.5921369247784
7708507,1,1,1,7,1,1,1,17,17,16.2099499109226
7708507,1,2,1,4,2,1,1,17,17,16.2099499109226
7708516,1,1,1,2,2,1,1,17,17,24.2935260683543
7708516,1,4,1,1,5,1,1,17,17,24.2935260683543
7708520,1,1,1,2,3,1,1,17,17,19.6120816805122
7708522,1,1,1,4,5,6,1,17,17,14.4822920427966
7708522,1,2,1,5,2,6,1,17,17,14.4822920427966
7708523,1,1,1,2,5,1,1,17,17,14.9083157174573
7708538,1,1,1,1,4,1,1,18,18,8.62667277699228
7708539,1,1,1,5,1,1,1,18,18,5.00030237973072
7708539,1,2,1,1,4,3,1,18,18,5.00030237973072
7708540,1,1,1,4,4,1,1,18,18,5.69019787307104
7708545,1,1,1,4,3,1,1,18,18,4.21473315832683
7708546,1,1,1,2,5,1,1,18,18,5.71132861382944
7708554,1,1,1,2,5,3,1,18,18,4.74424315975502
7708560,1,1,1,2,3,6,1,18,18,10.0974986190479
7708561,1,1,1,5,5,1,1,18,18,7.23514034015789
7708562,1,2,1,5,5,1,1,18,18,9.54647572775482
7708566,1,1,1,2,5,2,1,19,19,11.1665114901357
7708570,1,1,1,1,5,1,1,19,19,13.1463063935288
7708570,1,2,1,1,5,1,1,19,19,13.1463063935288
7708573,1,1,1,1,5,8,1,19,19,10.5596112782567
7708576,1,1,1,2,4,2,1,19,19,11.207267349015
7708576,1,2,1,2,2,3,1,19,19,11.207267349015
7708593,1,1,1,2,2,6,1,19,19,10.0227478979438
7708609,1,1,1,2,4,1,1,20,20,24.1837695597772
7708610,1,1,1,1,5,1,1,20,20,20.0970122536534
7708613,1,1,1,5,5,1,1,20,20,24.6948522824651
7708615,1,1,1,1,4,1,1,23,23,41.0477813929772
7708616,1,2,1,1,5,4,1,23,23,38.710088886818
7708617,1,1,1,1,5,2,1,23,23,28.9050623675027
7708618,1,3,1,5,4,2,1,23,23,20.486628133141
7708618,1,6,1,1,5,1,1,23,23,20.486628133141
7708625,1,5,1,5,1,1,1,23,23,18.6920956100506
7708637,1,1,1,5,1,1,1,23,23,27.4460722122324
7708638,1,1,1,2,5,1,1,23,23,11.5617086756115
7708639,1,1,1,5,4,1,1,23,23,32.8382251143817
7708642,1,1,1,2,2,1,1,23,23,33.0006680178882
7708643,1,2,1,1,4,1,1,23,23,21.790999841809
7708647,1,2,1,1,4,1,1,27,27,4.75009517229176
7708662,1,1,1,2,5,1,1,27,27,6.32518877453052
7708672,1,1,1,2,3,2,1,27,27,3.63263410194657
7708682,1,1,1,1,4,3,1,27,27,4.36153876617051
7708690,1,1,1,2,5,3,1,27,27,3.57027598108922
7708720,1,1,2,3,1,1,1,41,41,10.957039425118
7708726,1,1,1,2,2,1,1,41,41,22.2740382759761
7708737,1,1,1,1,2,1,1,41,41,12.9101175256119
7708748,1,1,1,3,5,1,1,44,44,8.65211902973958
7708756,1,1,1,4,3,1,1,44,44,10.7571492965788
7708758,1,1,2,2,4,4,1,44,44,6.39830684327353
7708761,1,1,1,1,3,6,1,44,44,5.07936968920984
7708762,1,2,1,1,5,6,1,44,44,4.40946831612872
7708763,1,1,1,2,5,4,1,44,44,3.47740778450885
7708764,1,1,1,2,3,6,1,44,44,4.49026664185667
7708766,1,1,1,5,5,1,1,47,47,22.3655267717465
7708767,1,2,1,5,2,3,1,47,47,17.4909901911958
7708776,1,1,1,5,4,1,1,47,47,32.2269690270603
7708777,1,2,1,5,5,1,1,47,47,25.5606020248531
7708778,1,2,1,1,5,1,1,47,47,21.9140372089775
7708779,1,1,1,4,3,1,1,50,50,17.4365661127915
7708783,1,1,1,1,2,8,1,50,50,33.6778139639764
7708784,1,2,1,2,5,3,1,50,50,29.5178040023116
7708789,1,2,1,4,1,2,1,50,50,36.2650942427125
7708795,1,2,1,2,5,3,1,52,"",15.0703510351117
7708801,1,2,1,1,3,6,1,52,"",8.0802144641721
7708802,1,2,1,2,2,4,1,52,52,16.9854980360978
7708803,1,1,3,2,5,1,1,52,52,5.95588096046201
7708809,1,1,1,2,5,3,1,52,52,6.15379444806937
7708810,1,1,1,2,3,1,1,52,52,5.13346329319662
7708813,1,2,1,2,3,1,1,52,52,10.7473018255966
7708819,1,2,2,2,4,1,1,52,52,14.463914023501
7708819,1,5,1,2,5,3,1,52,52,14.463914023501
7708823,1,1,3,1,3,2,1,52,52,9.16617174896352
7708826,1,1,1,1,3,6,1,52,52,10.0190160000696
7708833,1,1,3,2,5,2,1,52,52,14.3223322202339
7708836,1,3,1,6,2,1,1,54,54,19.0802097794585
7708839,1,2,1,4,1,4,1,54,54,24.8514703340542
7708840,1,2,1,1,5,1,1,54,54,26.4396085105432
7708841,1,1,1,2,2,1,1,54,54,42.093163700026
7708841,1,2,1,2,2,1,1,54,54,42.093163700026
7708845,1,1,1,5,3,2,1,54,54,29.6930896562604
7708868,1,1,1,6,2,1,1,54,54,17.6474918759382
7708870,1,1,1,2,3,6,1,54,54,32.6894190182562
7708873,1,1,1,2,5,3,1,54,54,21.758072522941
7708877,1,1,1,2,5,6,1,54,54,25.6429569721921
7708879,1,1,1,3,5,6,1,54,54,15.4996366344114
7708887,1,5,1,2,1,2,1,63,63,14.9414906015312
7708892,1,1,2,2,3,8,1,63,63,13.5976473273237
7708892,1,3,1,4,3,1,1,63,63,13.5976473273237
7708902,1,1,1,4,2,1,1,63,63,7.06022259634084
7708911,1,1,1,5,5,1,1,66,66,25.1069404554604
7708912,1,5,1,4,1,1,1,66,66,20.8043385125252
7708920,1,1,2,2,5,1,1,66,66,9.40084593567841
7708933,1,1,4,5,5,,1,66,66,18.1965782105859
7708938,1,1,1,5,4,1,1,66,66,11.713031548488
7708943,1,1,1,2,2,1,1,66,66,10.2416348875956
7708946,1,1,3,3,5,6,1,66,66,10.8548399267795
7708946,1,5,1,2,5,6,1,66,66,10.8548399267795
7708951,1,1,1,4,5,6,1,66,66,10.445384372976
7708959,1,1,1,5,5,1,1,66,66,23.3689871785254
7708968,1,1,1,1,1,1,1,68,68,43.5807809148996
7708969,1,1,1,1,5,1,1,68,68,34.0416851297166
7708971,1,2,1,7,5,1,1,68,68,41.2962191855763
7708971,1,4,1,5,4,1,1,68,68,41.2962191855763
7708974,1,1,1,1,3,2,1,68,68,173.50383622772
7708975,1,1,1,5,5,1,1,68,68,144.989985092039
7708976,1,2,1,1,3,2,1,68,68,28.433984128967
7708980,1,1,1,5,5,2,1,68,68,35.0679850874865
7708980,1,2,1,4,5,1,1,68,68,35.0679850874865
7708982,1,3,1,5,5,1,1,68,68,38.6793837101109
7708983,1,1,1,5,5,1,1,68,68,198.4624771698
7708983,1,4,1,5,5,2,1,68,68,198.4624771698
7708987,1,1,1,1,5,1,1,68,68,20.9154886567529
7708988,1,1,1,2,5,2,1,68,68,37.5241611201027
7708998,1,2,1,2,4,1,1,68,68,15.770977308136
7708999,1,2,1,5,5,1,1,68,68,25.0754708318699
7709000,1,1,2,2,5,2,1,68,68,134.287863676494
7709002,1,1,1,4,4,1,1,68,68,26.3394408403388
7709004,1,1,1,2,5,2,1,68,68,34.3971476934275
